org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label
00T,NHS Greater Manchester ICB - 00T,North West,Review,Gynaecology,2035,1183,2138,852,0.5713868569001789,0.20484879324366528,10493.451150224048,10992.64705882353,1.0,6,0.5813267813267813,0.4186732186732187,10506.142506142507,0.7503772519524002,0.3491535619204338,0.40122369003196645,3,True no-slot bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Neurology,2145,0,13,2145,0.0,0.0,62.69585208417067,204.0816326530612,0.0,12,0.0,1.0,60.60606060606061,0.0,0.0,0.0,0,High-volume conversion deficit
00T,NHS Greater Manchester ICB - 00T,North West,Review,Ophthalmology,1191,148,156,1043,0.12596532360033327,0.038083847745062974,1329.764507710752,1982.7586206896553,1.0,12,0.12426532325776658,0.8757346767422334,1309.8236775818639,0.11540487227214587,0.1178543298926336,-0.0024494576204877327,3,True no-slot bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Orthopaedics,10045,4819,7575,5226,0.4787947057741034,0.02538513562936755,7574.792568770535,8734.85868102288,1.0,12,0.47974116475858636,0.5202588352414137,7541.0652065704335,0.48812481885709663,0.4759060597110933,0.012218759146003344,2,Emerging deterioration
00T,NHS Greater Manchester ICB - 00T,North West,Review,Podiatry,2216,21,486,2195,0.009305776621017113,0.0070206168714210876,2167.7776320539065,4528.301886792453,0.9166666666666666,12,0.00947653429602888,0.9905234657039711,2193.140794223827,0.008093710979958858,0.01303550844440371,-0.004941797464444852,3,True no-slot bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Rheumatology,1172,829,1867,343,0.7027900129290441,0.13539860676386056,15744.106790088024,21796.11650485437,1.0,7,0.7073378839590444,0.2926621160409556,15930.034129692835,1.1727521991950165,1.197153723469513,-0.0244015242744966,1,Volatile access pattern
00T,NHS Greater Manchester ICB - 00T,North West,Review,Urology,1926,1245,2320,681,0.6466064044027331,0.20804494947472102,12059.738967750356,17500.0,1.0,8,0.6464174454828661,0.35358255451713394,12045.690550363448,0.8238481176259689,1.0713934097857274,-0.2475452921597585,1,Volatile access pattern
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,Cardiology,2326,7,1779,2319,0.003126830197872192,0.004559912693394419,7943.7365104542,22000.0,1.0,11,0.0030094582975064487,0.9969905417024936,7648.323301805675,0.004793734986400188,0.006671309072464516,-0.0018775740860643283,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,Dermatology,2676,3,2454,2673,0.0012626262626262627,0.0043738656756789835,9180.863793333674,10255.102040816326,1.0,12,0.0011210762331838565,0.9988789237668162,9170.403587443947,0.0,0.0,0.0,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,"Ear, Nose & Throat",1391,78,1159,1313,0.05291471050375827,0.0630063687353506,8409.345390562592,10670.391061452514,1.0,6,0.056074766355140186,0.9439252336448598,8332.135154565061,0.06317040515685232,0.14337928857645743,-0.08020888341960511,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,2WW,12609,9356,3146,3253,0.7455270344319729,0.06100680259572692,2497.8040145231203,2820.5128205128203,1.0,12,0.7420096756285193,0.25799032437148073,2495.043223094615,0.7007513262637944,0.8033334164686377,-0.10258209020484321,2,Emerging deterioration
00V,NHS Greater Manchester ICB - 00V,North West,Review,Children's & Adolescent Services,4213,558,1245,3655,0.1341176617859102,0.057735083266947373,2970.2678324077606,4987.080103359173,1.0,12,0.13244718727747448,0.8675528127225255,2955.138855922146,0.1253431996015641,0.1548107390315413,-0.029467539429977208,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Diabetic Medicine,1792,112,119,1680,0.06203532127360976,0.025024740002428745,653.8450754037502,1476.510067114094,0.4166666666666667,12,0.0625,0.9375,664.0625,0.06692940970397618,0.052684851735220216,0.014244557968755962,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Diagnostic Imaging,18745,1823,340,16922,0.09780896345983305,0.026732681483353657,179.571495195294,550.4587155963303,0.08333333333333333,12,0.09725260069351827,0.9027473993064817,181.38170178714324,0.11362711436034785,0.10596311123920898,0.007664003121138865,0,High-volume conversion deficit
00V,NHS Greater Manchester ICB - 00V,North West,Review,Diagnostic Physiological Measurement,4972,599,508,4373,0.12069022808838253,0.03177754985346416,1009.8530991540794,2681.3186813186812,0.8333333333333334,12,0.12047465808527756,0.8795253419147224,1021.7216411906678,0.08858029474797359,0.15332457665779067,-0.06474428190981708,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,"Ear, Nose & Throat",1335,374,1009,961,0.26641355835176544,0.20110907819084048,7645.752780340797,10162.162162162163,1.0,6,0.2801498127340824,0.7198501872659175,7558.0524344569285,0.06317040515685232,0.14337928857645743,-0.08020888341960511,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,GI and Liver (Medicine and Surgery),3519,661,2315,2858,0.18680693628967493,0.04204374126184366,6602.9302463235035,7632.508833922261,1.0,11,0.18783745382210856,0.8121625461778914,6578.5734583688545,0.2185659317766341,0.2015918491084461,0.016974082668188006,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Gynaecology,3164,309,620,2855,0.09748375113195741,0.07631888190177553,1950.7101161956182,2431.1926605504586,1.0,12,0.09766118836915297,0.9023388116308471,1959.544879898862,0.15072593013769484,0.05533613227595501,0.09538979786173982,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Neurology,1509,0,176,1509,0.0,0.0,1178.9175971160603,1610.1694915254236,1.0,12,0.0,1.0,1166.3353214049039,0.0,0.0,0.0,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Orthopaedics,8409,2894,2562,5515,0.3448959169374001,0.035641284683637024,3042.565699535516,3801.526717557252,1.0,12,0.34415507194672373,0.6558449280532763,3046.7356403853014,0.33315796474321013,0.32889406989327735,0.004263894849932781,2,Emerging deterioration
00V,NHS Greater Manchester ICB - 00V,North West,Review,Physiotherapy,6388,0,0,6388,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
00V,NHS Greater Manchester ICB - 00V,North West,Review,Rheumatology,1468,2,90,1466,0.001075268817204301,0.002511286916650074,595.5673270593755,1190.4761904761904,0.4166666666666667,12,0.0013623978201634877,0.9986376021798365,613.0790190735695,0.002150537634408602,0.0,0.002150537634408602,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Surgery - Not Otherwise Specified,1267,489,784,778,0.40485714037715753,0.17351734778696493,6202.029178263004,9500.0,1.0,12,0.38595106550907654,0.6140489344909235,6187.845303867403,0.569047619047619,0.43783416222440613,0.1312134568232129,3,True no-slot bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Urology,2518,597,1621,1921,0.2387484310721261,0.061537803459178565,6450.142902880877,7731.09243697479,1.0,12,0.23709293089753772,0.7629070691024623,6437.648927720413,0.22843134357940742,0.27074994733515906,-0.04231860375575164,3,True no-slot bottleneck
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,2WW,13601,12543,29,1134,0.9179932138455937,0.07077120848518781,20.977234395827985,53.43511450381679,0.0,12,0.9222116020880817,0.07778839791191827,21.321961620469082,0.9241114730379737,0.9089058376714093,0.015205635366564385,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,Cardiology,1867,1584,254,283,0.8476847457947806,0.05990845046340641,1366.0047491373732,3892.6174496644294,1.0,12,0.8484199250133905,0.15158007498660953,1360.4713444027852,0.8772482926622791,0.8826441509706285,-0.005395858308349433,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,Dermatology,4403,3506,58,994,0.8095561628568944,0.20808888646688511,128.52617775049205,707.5471698113207,0.09090909090909091,11,0.7962752668635021,0.20372473313649786,131.72836702248466,0.5256150793650795,0.7741575256426741,-0.2485424462775947,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,Diagnostic Physiological Measurement,1108,422,34,686,0.38133889100494517,0.03893986116013752,301.924010213919,720.0,0.1,10,0.38086642599277976,0.6191335740072202,306.85920577617327,0.4100930694858589,0.3945456260396838,0.015547443446175091,0,High-volume conversion deficit
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,"Ear, Nose & Throat",4190,3640,269,557,0.8682029867831947,0.06890736322343766,633.9993414506533,1490.5149051490516,0.5833333333333334,12,0.8687350835322196,0.13126491646778038,642.0047732696897,0.8673746673945869,0.8854391308000137,-0.01806446340542678,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,GI and Liver (Medicine and Surgery),3508,2975,210,533,0.8493443681819116,0.055041351541555386,594.9241430964419,923.5668789808916,0.6666666666666666,12,0.8480615735461802,0.15193842645381983,598.6316989737742,0.860634850372702,0.8797303813848313,-0.01909553101212924,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,Ophthalmology,1541,1055,103,486,0.6844496904474373,0.07898120229896419,686.1702196251938,1694.915254237288,0.5,10,0.6846203763789747,0.31537962362102534,668.3971447112265,0.626292911435757,0.7182077115283222,-0.09191480009256514,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Monitor,Urology,2364,1794,79,571,0.7473104400724945,0.1354701863189167,327.3694234899291,576.1316872427984,0.08333333333333333,12,0.7588832487309645,0.24111675126903553,334.1793570219966,0.6534606927229752,0.9055631502999923,-0.2521024575770171,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Children's & Adolescent Services,3523,2129,799,1394,0.6104487216020115,0.07913962582354325,2290.743990124224,3521.1267605633802,1.0,11,0.6043145046835083,0.39568549531649166,2267.953448765257,0.6330441198447175,0.760751915863947,-0.12770779601922944,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Dietetics,1024,0,20,1024,0.0,0.0,201.00004546321074,681.8181818181818,0.08333333333333333,12,0.0,1.0,195.3125,0.0,0.0,0.0,0,High-volume conversion deficit
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Gynaecology,1816,1206,496,610,0.6628891269275358,0.04696848320170495,2747.2727813174674,3780.0687285223366,1.0,7,0.6640969162995595,0.33590308370044053,2731.2775330396476,0.692146579991585,0.8997480498965847,-0.20760146990499972,1,Volatile access pattern
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Mental Health - Adults of all ages,1004,0,0,1004,0.0,0.0,0.0,0.0,0.0,12,0.0,1.0,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Neurology,1081,0,35,1081,0.0,0.0,346.9470814309389,2117.6470588235293,0.16666666666666666,12,0.0,1.0,323.77428307123034,0.0,0.0,0.0,0,High-volume conversion deficit
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Orthopaedics,9562,5098,1979,4464,0.5360483232506591,0.06806871588865987,2113.941813017012,4163.0276564774385,0.9166666666666666,12,0.5331520602384439,0.46684793976155614,2069.650700690232,0.45211810518198003,0.5483329232596723,-0.09621481807769228,2,Emerging deterioration
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Physiotherapy,3313,1,0,3312,0.000429553264604811,0.001488016157705221,0.0,0.0,0.0,12,0.00030184123151222455,0.9996981587684878,0.0,0.0,0.0,0.0,0,High-volume conversion deficit
00X,NHS Lancashire and South Cumbria ICB - 00X,North West,Review,Podiatry,1374,9,269,1365,0.006595490007291969,0.007665203816506991,1964.611084378195,3298.9690721649486,1.0,12,0.006550218340611353,0.9934497816593887,1957.787481804949,0.010872186054667806,0.006535947712418301,0.004336238342249505,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,High Risk,Cardiology,2872,69,2378,2803,0.02421474448898086,0.03540483991359921,8296.428414082558,13417.26618705036,1.0,10,0.02402506963788301,0.975974930362117,8279.944289693594,0.021706087772242474,0.0041885773892097085,0.017517510383032765,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,High Risk,Diagnostic Physiological Measurement,11364,839,6622,10525,0.07406872031310505,0.008245102948590452,5811.753628876184,6428.571428571429,1.0,12,0.07382963745160155,0.9261703625483985,5827.173530447027,0.07122020587138532,0.07916687175686725,-0.00794666588548193,2,Emerging deterioration
00Y,NHS Greater Manchester ICB - 00Y,North West,High Risk,"Ear, Nose & Throat",4194,23,2433,4171,0.005579308081439861,0.0045687723759991515,5783.664857203202,8453.865336658353,1.0,12,0.005484024797329518,0.9945159752026704,5801.144492131617,0.005269271751556591,0.007056476169000537,-0.0017872044174439463,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,High Risk,GI and Liver (Medicine and Surgery),5096,560,5140,4536,0.10981373303413862,0.050406677345786584,10131.77918234341,12754.010695187166,1.0,12,0.10989010989010989,0.8901098901098901,10086.342229199372,0.1231572993357372,0.14708735859962016,-0.02393005926388296,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,Monitor,Dermatology,3512,3684,1,675,1.0570242267359833,0.5841739655426723,2.0938023450586267,25.12562814070352,0.0,12,1.0489749430523918,-0.048974943052391806,2.847380410022779,1.219792737591966,1.0382175279768642,0.18157520961510176,1,Volatile access pattern
00Y,NHS Greater Manchester ICB - 00Y,North West,Monitor,Rheumatology,3166,1044,21,2122,0.33087404012029265,0.13433140343146432,71.21425819142208,289.8550724637681,0.0,8,0.3297536323436513,0.6702463676563487,66.32975363234365,0.18617766939870714,0.32925046017495224,-0.1430727907762451,0,High-volume conversion deficit
00Y,NHS Greater Manchester ICB - 00Y,North West,Monitor,Urology,1934,1576,437,390,0.8043515011209683,0.14402144689837656,2228.806040780823,2795.6989247311826,1.0,9,0.8148914167528438,0.18510858324715618,2259.5656670113754,0.6881620961458367,0.617319447944146,0.07084264820169073,1,Volatile access pattern
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,2WW,14725,10307,4887,4418,0.7006940143406752,0.05614624112532677,3317.6252383871174,3655.692729766804,1.0,12,0.6999660441426147,0.30003395585738535,3318.8455008488963,0.62763469547764,0.7072116772796709,-0.07957698180203099,2,Emerging deterioration
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Children's & Adolescent Services,5186,323,1424,4863,0.06208184917015844,0.028489438946505363,2767.887938869038,4380.733944954129,1.0,11,0.062283069803316625,0.9377169301966833,2745.8542229078284,0.07420868337786724,0.07988140210212526,-0.005672718724258022,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Diabetic Medicine,1708,1,50,1707,0.0005274261603375527,0.0018270578138912207,314.22093455206624,895.5223880597015,0.16666666666666666,12,0.000585480093676815,0.9994145199063232,292.7400468384075,0.002109704641350211,0.0,0.002109704641350211,0,High-volume conversion deficit
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Diagnostic Imaging,23005,4,3,23001,0.0001894751176475841,0.0005278263132006364,1.4123968786961278,5.9523809523809526,0.0,12,0.0001738752445120626,0.9998261247554879,1.3040643338404696,0.0,0.0,0.0,0,High-volume conversion deficit
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Gynaecology,3542,187,1512,3355,0.052267565213195,0.018721855865600157,4247.816693304174,4927.536231884058,1.0,11,0.052795031055900624,0.9472049689440993,4268.774703557312,0.046015567830016126,0.04705554977612186,-0.0010399819461057377,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Neurology,1920,0,120,1920,0.0,0.0,617.3871221009077,1000.0,0.75,12,0.0,1.0,625.0,0.0,0.0,0.0,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Ophthalmology,1087,436,846,651,0.3909411941841373,0.14236870871273383,7792.747161711642,9150.943396226416,1.0,11,0.40110395584176634,0.5988960441582336,7782.888684452622,0.29853215240212144,0.36040661108673394,-0.0618744586846125,3,True no-slot bottleneck
00Y,NHS Greater Manchester ICB - 00Y,North West,Review,Orthopaedics,6612,2676,731,3936,0.38859049173124177,0.3551142148448174,1082.9501339040507,1430.0100704934544,0.8571428571428571,7,0.4047186932849365,0.5952813067150635,1105.5656382335148,0.10467377456201003,0.5619371084048959,-0.4572633338428858,1,Volatile access pattern
