org_code,sub_icb_name,region_name,risk_tier,specialty,referrals,bookings,appointment_slot_issues,positive_demand_gap,avg_monthly_absorption,absorption_volatility,avg_asi_rate,max_asi_rate,asi_persistence,active_months,booking_absorption_rate,absorption_weakness,asi_rate_per_10000,latest_3m_absorption,previous_3m_absorption,absorption_trend_3m,cluster_id,cluster_label,cluster_label_clean,sub_icb_specialty_label,region_latitude,region_longitude,dominant_archetype
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Monitor,2WW,10126,10025,14,101,0.9898098624448548,0.0060400953240428,13.310204083660382,43.10344827586207,0.0,12,0.9900256764763974,0.0099743235236026,13.825794983211535,0.9871760190055132,0.983914186138692,0.0032618328668212,1,Volatile access pattern,Volatile access pattern,NHS Lancashire and South Cumbria ICB - 00R | 2WW,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Monitor,Dermatology,3117,1588,9,1529,0.5101668439108059,0.2475876330430945,29.45700427460834,127.11864406779662,0.0,12,0.5094642284247674,0.4905357715752326,28.873917228103945,0.731780479476507,0.5574537973083707,0.1743266821681363,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Lancashire and South Cumbria ICB - 00R | Dermatology,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Monitor,Surgery - Not Otherwise Specified,1091,433,18,658,0.4065716346230343,0.0782647899748339,170.10454616368978,491.8032786885246,0.0,12,0.3968835930339138,0.6031164069660861,164.98625114573784,0.3524604416623196,0.464005405256336,-0.1115449635940163,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Lancashire and South Cumbria ICB - 00R | Surgery - Not Otherwise Specified,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Cardiology,2144,168,41,1976,0.0776090086773155,0.0338609984853547,191.17315080463368,446.927374301676,0.0,11,0.0783582089552238,0.921641791044776,191.23134328358208,0.0900687369595999,0.0991756943183815,-0.0091069573587816,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Lancashire and South Cumbria ICB - 00R | Cardiology,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Children's & Adolescent Services,2788,203,226,2585,0.0748079166140792,0.01615726137364,815.7994197867639,1160.220994475138,0.75,12,0.0728120516499282,0.9271879483500718,810.6169296987086,0.0733792900481403,0.0834861565322476,-0.0101068664841073,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Lancashire and South Cumbria ICB - 00R | Children's & Adolescent Services,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Diagnostic Physiological Measurement,1528,0,53,1528,0.0,0.0,367.873529612455,573.7704918032787,0.1666666666666666,12,0.0,1.0,346.8586387434555,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Lancashire and South Cumbria ICB - 00R | Diagnostic Physiological Measurement,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,"Ear, Nose & Throat",3238,499,202,2739,0.1527416587158628,0.0265433876973293,632.1965293322506,1076.923076923077,0.6666666666666666,12,0.1541074737492279,0.845892526250772,623.8418777022854,0.1786936920746019,0.161908814316965,0.0167848777576369,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Lancashire and South Cumbria ICB - 00R | Ear, Nose & Throat",53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,GI and Liver (Medicine and Surgery),2830,673,105,2157,0.2388729402149343,0.0263060192869381,380.965367218155,534.75935828877,0.25,12,0.2378091872791519,0.7621908127208481,371.0247349823322,0.2459616145337337,0.248290631027723,-0.0023290164939893,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Lancashire and South Cumbria ICB - 00R | GI and Liver (Medicine and Surgery),53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Gynaecology,2193,537,398,1656,0.2482011385787826,0.0619657998794093,1814.9128775803665,2670.807453416149,1.0,12,0.2448700410396717,0.7551299589603283,1814.8654810761511,0.2336355594031129,0.2981633607159554,-0.0645278013128424,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Lancashire and South Cumbria ICB - 00R | Gynaecology,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Orthopaedics,8383,4767,319,3616,0.5690599510434357,0.0518108420653968,379.7288797920855,643.1535269709543,0.125,8,0.5686508409877132,0.4313491590122867,380.5320291065251,0.5913975182702601,0.689861359184723,-0.0984638409144629,2,Emerging deterioration,High-volume persistent bottleneck,NHS Lancashire and South Cumbria ICB - 00R | Orthopaedics,53.6,-2.6,High-volume persistent bottleneck
00R,NHS Lancashire and South Cumbria ICB - 00R,North West,Review,Urology,1777,492,362,1285,0.2782313517732597,0.0560337389422542,2049.230975923515,3333.333333333333,1.0,12,0.2768711311198649,0.7231288688801351,2037.1412492965671,0.3256079134162625,0.277281792322076,0.0483261210941865,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Lancashire and South Cumbria ICB - 00R | Urology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,High Risk,Cardiology,2393,596,3064,1797,0.2467087942743032,0.0496107596926985,12313.911895493871,18948.59813084112,1.0,7,0.2490597576264103,0.7509402423735896,12804.011700793984,0.5778657161834732,0.840753617522836,-0.2628879013393628,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Cardiology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,High Risk,Dermatology,2120,223,2770,1897,0.1119517108145479,0.0813432950205785,13051.197293219862,17149.87714987715,1.0,6,0.105188679245283,0.894811320754717,13066.037735849057,0.1232065075447578,0.18214514673493,-0.0589386391901721,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Dermatology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,High Risk,Physiotherapy,7852,0,2268,7852,0.0,0.0,2854.305326712876,4196.83257918552,1.0,10,0.0,1.0,2888.436067244014,0.0,0.0,0.0,2,Emerging deterioration,High-volume persistent bottleneck,NHS Greater Manchester ICB - 00T | Physiotherapy,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Monitor,Diagnostic Endoscopy,1286,443,2,843,0.3387138636687705,0.0615502181564322,14.09506137596346,88.49557522123894,0.0,12,0.3444790046656298,0.6555209953343701,15.552099533437014,0.3866861352624942,0.3611915148923404,0.0254946203701537,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Greater Manchester ICB - 00T | Diagnostic Endoscopy,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Monitor,"Ear, Nose & Throat",2045,3656,3145,0,1.75678483738335,0.8499547806679444,15420.5494487756,22653.6312849162,1.0,6,1.7877750611246943,-0.7877750611246943,15378.973105134475,0.6704628483159724,1.0423775163805669,-0.3719146680645945,1,Volatile access pattern,Volatile access pattern,"NHS Greater Manchester ICB - 00T | Ear, Nose & Throat",53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Monitor,Pain Management,1596,872,19,724,0.5508970680946604,0.1323960988617813,120.16077594567402,375.9398496240601,0.0,12,0.5463659147869674,0.4536340852130326,119.04761904761904,0.4634462392281158,0.5631103581831466,-0.0996641189550308,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | Pain Management,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Monitor,Surgery - Not Otherwise Specified,1941,1854,156,107,0.958562345200893,0.0679655381532577,856.9610889921137,3897.058823529412,0.3333333333333333,12,0.955177743431221,0.044822256568779,803.70942812983,0.9971097175104462,0.963172898056619,0.0339368194538272,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | Surgery - Not Otherwise Specified,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,2WW,9695,8928,3777,767,0.9200903308239904,0.0162930763443313,3875.0597727725985,4295.729764181007,1.0,7,0.920887055183084,0.0791129448169158,3895.822588963383,0.9088627891566496,0.9303521923727228,-0.0214894032160732,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | 2WW,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Children's & Adolescent Services,5084,2948,4041,2136,0.583997906643424,0.0968115462448128,7976.121758371815,10256.410256410256,1.0,10,0.5798583792289536,0.4201416207710464,7948.46577498033,0.4977852532363616,0.8450065077556502,-0.3472212545192886,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | Children's & Adolescent Services,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Diabetic Medicine,1102,504,1064,598,0.4764528733397358,0.1494579483047999,9659.822685770816,11411.764705882351,1.0,10,0.4573502722323049,0.5426497277676952,9655.172413793103,0.5906953344503707,0.5556903991370011,0.0350049353133695,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Diabetic Medicine,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Diagnostic Imaging,25597,11477,6026,14120,0.4490601674089483,0.0575763427962647,2368.5173244558323,3613.373339048436,1.0,12,0.4483728561940852,0.5516271438059148,2354.1821307184437,0.4327693056474124,0.3968226642099777,0.0359466414374346,2,Emerging deterioration,High-volume persistent bottleneck,NHS Greater Manchester ICB - 00T | Diagnostic Imaging,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Diagnostic Physiological Measurement,5254,847,2226,4407,0.16077725060182,0.0364858252370558,4220.328361572707,6322.418136020152,1.0,12,0.1612105062809288,0.8387894937190712,4236.7719832508565,0.182767639380567,0.1593104783150637,0.0234571610655033,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Diagnostic Physiological Measurement,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,GI and Liver (Medicine and Surgery),3769,2461,1720,1308,0.64967563818107,0.1158531774397555,4544.6239429320085,5110.132158590308,1.0,10,0.6529583443884319,0.3470416556115681,4563.544706818784,0.651479882627659,0.7682228791984889,-0.1167429965708298,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | GI and Liver (Medicine and Surgery),53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Gynaecology,2035,1183,2138,852,0.5713868569001789,0.2048487932436652,10493.451150224048,10992.64705882353,1.0,6,0.5813267813267813,0.4186732186732187,10506.142506142509,0.7503772519524002,0.3491535619204338,0.4012236900319664,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Gynaecology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Neurology,2145,0,13,2145,0.0,0.0,62.69585208417067,204.0816326530612,0.0,12,0.0,1.0,60.60606060606061,0.0,0.0,0.0,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Greater Manchester ICB - 00T | Neurology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Ophthalmology,1191,148,156,1043,0.1259653236003332,0.0380838477450629,1329.764507710752,1982.7586206896551,1.0,12,0.1242653232577665,0.8757346767422334,1309.823677581864,0.1154048722721458,0.1178543298926336,-0.0024494576204877,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Ophthalmology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Orthopaedics,10045,4819,7575,5226,0.4787947057741034,0.0253851356293675,7574.792568770535,8734.85868102288,1.0,12,0.4797411647585863,0.5202588352414137,7541.0652065704335,0.4881248188570966,0.4759060597110933,0.0122187591460033,2,Emerging deterioration,High-volume persistent bottleneck,NHS Greater Manchester ICB - 00T | Orthopaedics,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Podiatry,2216,21,486,2195,0.0093057766210171,0.007020616871421,2167.7776320539065,4528.301886792453,0.9166666666666666,12,0.0094765342960288,0.9905234657039712,2193.140794223827,0.0080937109799588,0.0130355084444037,-0.0049417974644448,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00T | Podiatry,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Rheumatology,1172,829,1867,343,0.7027900129290441,0.1353986067638605,15744.106790088024,21796.11650485437,1.0,7,0.7073378839590444,0.2926621160409556,15930.034129692836,1.1727521991950165,1.197153723469513,-0.0244015242744966,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | Rheumatology,53.6,-2.6,High-volume persistent bottleneck
00T,NHS Greater Manchester ICB - 00T,North West,Review,Urology,1926,1245,2320,681,0.6466064044027331,0.208044949474721,12059.738967750356,17500.0,1.0,8,0.6464174454828661,0.3535825545171339,12045.690550363448,0.8238481176259689,1.0713934097857274,-0.2475452921597585,1,Volatile access pattern,Volatile access pattern,NHS Greater Manchester ICB - 00T | Urology,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,Cardiology,2326,7,1779,2319,0.0031268301978721,0.0045599126933944,7943.7365104542,22000.0,1.0,11,0.0030094582975064,0.9969905417024936,7648.323301805675,0.0047937349864001,0.0066713090724645,-0.0018775740860643,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00V | Cardiology,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,Dermatology,2676,3,2454,2673,0.0012626262626262,0.0043738656756789,9180.863793333674,10255.102040816326,1.0,12,0.0011210762331838,0.9988789237668162,9170.403587443949,0.0,0.0,0.0,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00V | Dermatology,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,High Risk,"Ear, Nose & Throat",1391,78,1159,1313,0.0529147105037582,0.0630063687353506,8409.345390562592,10670.391061452514,1.0,6,0.0560747663551401,0.9439252336448598,8332.135154565061,0.0631704051568523,0.1433792885764574,-0.0802088834196051,3,True no-slot bottleneck,Persistent no-slot bottleneck,"NHS Greater Manchester ICB - 00V | Ear, Nose & Throat",53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,2WW,12609,9356,3146,3253,0.7455270344319729,0.0610068025957269,2497.8040145231203,2820.5128205128203,1.0,12,0.7420096756285193,0.2579903243714807,2495.043223094615,0.7007513262637944,0.8033334164686377,-0.1025820902048432,2,Emerging deterioration,High-volume persistent bottleneck,NHS Greater Manchester ICB - 00V | 2WW,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Children's & Adolescent Services,4213,558,1245,3655,0.1341176617859102,0.0577350832669473,2970.2678324077606,4987.080103359173,1.0,12,0.1324471872774744,0.8675528127225255,2955.138855922146,0.1253431996015641,0.1548107390315413,-0.0294675394299772,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00V | Children's & Adolescent Services,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Diabetic Medicine,1792,112,119,1680,0.0620353212736097,0.0250247400024287,653.8450754037502,1476.510067114094,0.4166666666666667,12,0.0625,0.9375,664.0625,0.0669294097039761,0.0526848517352202,0.0142445579687559,3,True no-slot bottleneck,Persistent no-slot bottleneck,NHS Greater Manchester ICB - 00V | Diabetic Medicine,53.6,-2.6,High-volume persistent bottleneck
00V,NHS Greater Manchester ICB - 00V,North West,Review,Diagnostic Imaging,18745,1823,340,16922,0.097808963459833,0.0267326814833536,179.571495195294,550.4587155963303,0.0833333333333333,12,0.0972526006935182,0.9027473993064816,181.38170178714324,0.1136271143603478,0.1059631112392089,0.0076640031211388,0,High-volume conversion deficit,Low-conversion non-ASI deficit,NHS Greater Manchester ICB - 00V | Diagnostic Imaging,53.6,-2.6,High-volume persistent bottleneck
